,complexity
../MuseScore/6/1176026.musicxml,2.311634859631275
../MuseScore/6/1121306.musicxml,2.8134842830940485
../MuseScore/6/4139866.musicxml,0.9294871794871795
../MuseScore/6/6113946.musicxml,2.956060606060607
../MuseScore/6/6180646.musicxml,1.4155172735807087
../MuseScore/6/3283426.musicxml,1.5538001326894875
../MuseScore/6/1172766.musicxml,2.884963279824875
../MuseScore/6/4796106.musicxml,3.6326411878995764
../MuseScore/6/1594926.musicxml,0.37299822453120623
../MuseScore/6/4700946.musicxml,1.4706214689265535
../MuseScore/6/5520666.musicxml,1.1480028290288742
../MuseScore/6/652346.musicxml,2.009228275688575
../MuseScore/6/1160746.musicxml,1.6490707059957352
../MuseScore/6/4249666.musicxml,0.9570579987943728
../MuseScore/6/6010666.musicxml,2.365194505001436
../MuseScore/6/1323626.musicxml,2.8483133997600447
../MuseScore/6/690386.musicxml,1.2849224963511217
../MuseScore/6/5780206.musicxml,2.018890863181521
../MuseScore/6/5942666.musicxml,2.3933052397135164
../MuseScore/6/3961366.musicxml,1.7823147841907554
../MuseScore/6/4051666.musicxml,1.4835784980735351
../MuseScore/6/4229846.musicxml,2.6190919765643503
../MuseScore/6/6229606.musicxml,1.9114210631680013
../MuseScore/6/6428026.musicxml,2.8955158463664166
../MuseScore/6/3284426.musicxml,3.110056361847098
../MuseScore/6/6014966.musicxml,3.124477697110908
../MuseScore/6/5637166.musicxml,1.6979153104929052
../MuseScore/6/2993546.musicxml,1.946473270159122
../MuseScore/6/5924566.musicxml,1.5726066315277996
../MuseScore/6/1240166.musicxml,2.050413851988535
../MuseScore/6/4065926.musicxml,3.9930091269731145
../MuseScore/6/3860626.musicxml,2.743458773784355
../MuseScore/6/1181526.musicxml,1.7537445222182764
../MuseScore/6/113186.musicxml,1.7995098039215685
../MuseScore/6/5335686.musicxml,2.546143644072972
../MuseScore/6/1929866.musicxml,1.6469268905031949
../MuseScore/6/724906.musicxml,1.0158814189206309
../MuseScore/6/3253126.musicxml,1.561932143959786
../MuseScore/6/2060886.musicxml,2.5058763413387837
../MuseScore/6/4282246.musicxml,3.05838079417067
../MuseScore/6/2271746.musicxml,0.8918067226890756
../MuseScore/6/2796446.musicxml,0.9668794203898567
../MuseScore/6/1935666.musicxml,1.7503937490251313
../MuseScore/6/6267006.musicxml,1.602225425876621
../MuseScore/6/5984866.musicxml,1.2815337445975394
../MuseScore/6/6221406.musicxml,1.8043818466353678
../MuseScore/6/4546626.musicxml,2.1668102206615574
../MuseScore/6/6159846.musicxml,1.8966544220760482
../MuseScore/6/5923766.musicxml,2.9251027387436
../MuseScore/16/2565296.musicxml,5.753165758432834
../MuseScore/16/3499996.musicxml,1.3454953527397797
../MuseScore/16/1431836.musicxml,3.9705002868989983
../MuseScore/16/2439576.musicxml,3.4410406724882843
../MuseScore/16/907796.musicxml,1.0666666666666667
../MuseScore/16/2068076.musicxml,5.725077761597085
../MuseScore/16/5686076.musicxml,2.044947644152818
../MuseScore/16/3298756.musicxml,1.628263052581147
../MuseScore/16/6240796.musicxml,2.9551630434782608
../MuseScore/16/2865436.musicxml,3.889500165264975
../MuseScore/16/4858896.musicxml,0.8076532547417621
../MuseScore/16/6245856.musicxml,2.4380779568606084
../MuseScore/16/616076.musicxml,6.80861591762743
../MuseScore/16/5907036.musicxml,1.498316199929103
../MuseScore/16/6396876.musicxml,1.3812484579323958
../MuseScore/16/6249996.musicxml,3.306803632251244
../MuseScore/16/6061736.musicxml,2.164459051059593
../MuseScore/16/4875356.musicxml,10.208696529521633
../MuseScore/16/5504496.musicxml,3.872044234834933
../MuseScore/16/6278156.musicxml,3.4514495620256715
../MuseScore/16/4382076.musicxml,2.962840008118309
../MuseScore/16/4274056.musicxml,3.0120241195204813
../MuseScore/16/5214516.musicxml,2.2947070548380495
../MuseScore/16/1528996.musicxml,1.7288952667100155
../MuseScore/16/5942976.musicxml,3.958683606819758
../MuseScore/16/3290516.musicxml,3.900779644600733
../MuseScore/16/5920276.musicxml,2.810563689137818
../MuseScore/16/1639976.musicxml,3.9045734905054825
../MuseScore/16/4319836.musicxml,1.0301204819277108
../MuseScore/16/6292716.musicxml,1.4540734351909181
../MuseScore/16/3455056.musicxml,1.9957138692459302
../MuseScore/16/5471456.musicxml,2.123164730300413
../MuseScore/16/1141896.musicxml,2.125876316758597
../MuseScore/16/1113836.musicxml,1.5488615591230663
../MuseScore/16/5185876.musicxml,2.594888712838056
../MuseScore/16/6330016.musicxml,3.9373867004287364
../MuseScore/16/6196176.musicxml,1.4431507500576368
../MuseScore/16/3294116.musicxml,2.274230000906229
../MuseScore/16/2835256.musicxml,1.8270824699544135
../MuseScore/16/5518056.musicxml,1.421561716589085
../MuseScore/16/6259956.musicxml,3.9373867004287364
../MuseScore/16/5889436.musicxml,1.8007732556254088
../MuseScore/16/4305816.musicxml,2.8189264470994884
../MuseScore/16/1321656.musicxml,2.5416990260508667
../MuseScore/16/3298996.musicxml,4.074179585519541
../MuseScore/16/3468736.musicxml,2.571634960734096
../MuseScore/16/3477016.musicxml,0.677671370967742
../MuseScore/16/33816.musicxml,3.9373867004287364
../MuseScore/16/4065756.musicxml,3.9930091269731145
../MuseScore/16/713836.musicxml,1.9757770900128127
../MuseScore/16/2561156.musicxml,2.1005786304640353
../MuseScore/16/880516.musicxml,2.307443746224901
../MuseScore/16/3497276.musicxml,4.790897988169597
../MuseScore/16/347236.musicxml,2.4768348761721564
../MuseScore/16/4242596.musicxml,2.4892524426266758
../MuseScore/16/3453516.musicxml,0.5833333333333333
../MuseScore/4/6104084.musicxml,3.91542305129913
../MuseScore/4/6235204.musicxml,1.3026958693775224
../MuseScore/4/5992464.musicxml,1.9427890489174364
../MuseScore/4/6282264.musicxml,3.9373867004287364
../MuseScore/4/4862464.musicxml,1.492110044261385
../MuseScore/4/6277564.musicxml,3.00415670659019
../MuseScore/4/6263004.musicxml,2.514133098313239
../MuseScore/4/5863644.musicxml,2.972679788534524
../MuseScore/4/5620844.musicxml,2.3597468415669907
../MuseScore/4/6232284.musicxml,9.172315083250659
../MuseScore/4/4889924.musicxml,0.9852941176470589
../MuseScore/4/5613164.musicxml,2.2671309790765655
../MuseScore/4/6123204.musicxml,0.96875
../MuseScore/4/6378924.musicxml,1.602225425876621
../MuseScore/4/5994564.musicxml,1.900741320172605
../MuseScore/14/5545274.musicxml,1.6134152526654588
../MuseScore/14/5356234.musicxml,1.655824984882647
../MuseScore/14/6232494.musicxml,1.2050616322681094
../MuseScore/14/4854294.musicxml,1.2766144823178056
../MuseScore/14/5948314.musicxml,2.5784874648226532
../MuseScore/14/6011194.musicxml,1.34375
../MuseScore/14/5364514.musicxml,2.071580034747173
../MuseScore/14/5309434.musicxml,1.662556561085972
../MuseScore/14/6064274.musicxml,1.626326035796473
../MuseScore/14/5953994.musicxml,1.3536501196329502
../MuseScore/14/6195594.musicxml,1.1829514643356362
../MuseScore/14/5954114.musicxml,1.0862203693378611
../MuseScore/14/5878914.musicxml,1.6906506192220476
../MuseScore/14/155674.musicxml,2.059816072957588
../MuseScore/14/5762914.musicxml,1.4749799603577534
../MuseScore/14/5554494.musicxml,1.2768352539479304
../MuseScore/14/6200614.musicxml,0.6225961538461539
../MuseScore/14/5942154.musicxml,0.640625
../MuseScore/14/6237934.musicxml,2.975365472369529
../MuseScore/14/6073774.musicxml,2.5192321721681727
../MuseScore/14/6370034.musicxml,3.121498597966047
../MuseScore/14/6365254.musicxml,3.9373867004287364
../MuseScore/11/5489771.musicxml,3.2183750659772197
../MuseScore/11/2723971.musicxml,1.3380728554641599
../MuseScore/11/5573591.musicxml,1.1815960188394206
../MuseScore/11/5453171.musicxml,3.9639308914529927
../MuseScore/11/5090431.musicxml,2.32528781178347
../MuseScore/11/863271.musicxml,1.6805688653670932
../MuseScore/11/6160251.musicxml,2.30666220751435
../MuseScore/11/4277211.musicxml,2.300361026713221
../MuseScore/11/1456991.musicxml,1.5297670703147348
../MuseScore/11/5430691.musicxml,2.595092643030866
../MuseScore/11/64431.musicxml,1.511250366276907
../MuseScore/11/1698571.musicxml,1.879417137662418
../MuseScore/11/4337031.musicxml,2.791849670153063
../MuseScore/11/2495911.musicxml,1.5734566345561891
../MuseScore/11/6345071.musicxml,4.447425881896258
../MuseScore/11/1149171.musicxml,3.7648679193210763
../MuseScore/11/1759551.musicxml,2.6128211152882206
../MuseScore/11/1029831.musicxml,3.121498597966047
../MuseScore/11/1075031.musicxml,3.9373867004287364
../MuseScore/11/2257031.musicxml,1.6185847111099987
../MuseScore/11/6219891.musicxml,2.859899166746409
../MuseScore/11/3321511.musicxml,2.963375679061101
../MuseScore/11/2317071.musicxml,0.9984879463237186
../MuseScore/11/3542271.musicxml,2.764161607958746
../MuseScore/11/5577291.musicxml,3.375292317241947
../MuseScore/11/6428951.musicxml,1.4089793703607
../MuseScore/11/3328811.musicxml,1.0
../MuseScore/11/4090291.musicxml,1.5927843832487687
../MuseScore/11/3232771.musicxml,3.4612007342086963
../MuseScore/11/3685011.musicxml,3.062375984172817
../MuseScore/11/5928171.musicxml,1.5500208363954857
../MuseScore/11/1721531.musicxml,2.307443746224901
../MuseScore/11/5221671.musicxml,3.1225362420348493
../MuseScore/11/66291.musicxml,3.086447881440107
../MuseScore/11/4032531.musicxml,2.356847086660751
../MuseScore/11/4169331.musicxml,3.9418454973831274
../MuseScore/11/4300571.musicxml,1.5909345082563189
../MuseScore/11/5757231.musicxml,2.7200459461535873
../MuseScore/11/4396571.musicxml,2.703731513608603
../MuseScore/11/5041191.musicxml,2.1346305825165026
../MuseScore/11/2341091.musicxml,1.5308590817316987
../MuseScore/11/2830151.musicxml,1.6821167725914947
../MuseScore/11/5022331.musicxml,1.9629781017558081
../MuseScore/11/3265651.musicxml,3.1320513428845183
../MuseScore/11/1702331.musicxml,1.7846548746908122
../MuseScore/11/1888051.musicxml,5.075334354973528
../MuseScore/11/5527111.musicxml,3.9373867004287364
../MuseScore/11/6113091.musicxml,1.517373769990313
../MuseScore/11/6290551.musicxml,0.9960175228992434
../MuseScore/11/2417671.musicxml,1.9754349415838663
../MuseScore/7/6223907.musicxml,1.6821504425626923
../MuseScore/7/6392827.musicxml,2.708298814960711
../MuseScore/7/6131787.musicxml,2.671817628427846
../MuseScore/7/6135627.musicxml,3.148123988742932
../MuseScore/7/6277887.musicxml,1.370175249973121
../MuseScore/7/6150367.musicxml,2.860954013139103
../MuseScore/7/5435367.musicxml,3.4976493872766445
../MuseScore/7/5031207.musicxml,2.3231266149870837
../MuseScore/7/5749607.musicxml,2.3946561301321134
../MuseScore/7/6007087.musicxml,3.550657999048676
../MuseScore/7/6387447.musicxml,2.7392709351945754
../MuseScore/7/6070647.musicxml,1.4410290794725038
../MuseScore/7/5869127.musicxml,3.1106999851079244
../MuseScore/7/6047827.musicxml,1.5822789740962993
../MuseScore/7/5063547.musicxml,2.373891169071892
../MuseScore/7/6420407.musicxml,8.93077703365083
../MuseScore/7/6362347.musicxml,1.7776274224098962
../MuseScore/7/5176847.musicxml,0.6586021505376344
../MuseScore/7/6163387.musicxml,2.2514354751534036
../MuseScore/7/5942307.musicxml,1.4272944193169281
../MuseScore/7/6351747.musicxml,3.94826019853013
../MuseScore/7/5835327.musicxml,2.7021661367582257
../MuseScore/7/6060867.musicxml,1.6283068783068784
../MuseScore/7/5620987.musicxml,3.5441176470588234
../MuseScore/7/5921407.musicxml,3.9452978437655286
../MuseScore/7/6064087.musicxml,0.9561712417410257
../MuseScore/0/5859560.musicxml,2.274230000906229
../MuseScore/0/5661940.musicxml,2.110520324737765
../MuseScore/0/5983020.musicxml,1.4387587593176805
../MuseScore/0/6337500.musicxml,2.0015502189344287
../MuseScore/0/5059080.musicxml,2.876300193090878
../MuseScore/0/4844180.musicxml,1.3912437086895881
../MuseScore/0/6258700.musicxml,2.8226341401809014
../MuseScore/0/5976740.musicxml,2.074378687645271
../MuseScore/0/5502840.musicxml,1.7221889385990377
../MuseScore/0/5018740.musicxml,2.290140366721358
../MuseScore/0/5529240.musicxml,2.2223977530875447
../MuseScore/0/6021440.musicxml,3.1458940681560112
../MuseScore/0/6250400.musicxml,2.764161607958746
../MuseScore/0/5306080.musicxml,2.037161305589831
../MuseScore/0/6464240.musicxml,2.471009635525765
../MuseScore/0/5948220.musicxml,2.243197278911564
../MuseScore/0/4875040.musicxml,1.4571875565039893
../MuseScore/0/5143200.musicxml,3.290201709107775
../MuseScore/0/5683140.musicxml,1.373428688320752
../MuseScore/0/6350300.musicxml,2.2677811028270223
../MuseScore/0/6303440.musicxml,3.0831375357755277
../MuseScore/0/4900900.musicxml,1.0896672396856582
../MuseScore/0/5582860.musicxml,1.6179857098210375
../MuseScore/0/5679720.musicxml,2.3289932807478833
../MuseScore/2/6211782.musicxml,0.7178053830227743
../MuseScore/2/5856002.musicxml,1.472595665146349
../MuseScore/2/5002382.musicxml,1.4344972389086168
../MuseScore/2/6038062.musicxml,3.292697574964679
../MuseScore/2/6468262.musicxml,1.7821148934388478
../MuseScore/2/5818442.musicxml,1.3486856055890906
../MuseScore/2/5952922.musicxml,0.761025641025641
../MuseScore/2/6299142.musicxml,0.665
../MuseScore/2/6169502.musicxml,2.87757241340572
../MuseScore/2/4984982.musicxml,2.726910847968651
../MuseScore/2/6192902.musicxml,0.9156364240611499
../MuseScore/2/55882.musicxml,2.038041236967702
../MuseScore/2/6199882.musicxml,1.1637111444428125
../MuseScore/2/5500462.musicxml,3.9447332965612003
../MuseScore/2/6076002.musicxml,4.213813662147915
../MuseScore/2/6073862.musicxml,3.9373867004287364
../MuseScore/2/6187402.musicxml,3.336983921353127
../MuseScore/2/4991462.musicxml,2.585665931065769
../MuseScore/2/6218482.musicxml,1.823630831642999
../MuseScore/13/72613.musicxml,2.5357908921104597
../MuseScore/13/5797313.musicxml,1.4449280311562243
../MuseScore/13/5941513.musicxml,2.131056537414233
../MuseScore/13/6027773.musicxml,5.219288028469139
../MuseScore/13/170313.musicxml,2.01123595505618
../MuseScore/13/5673793.musicxml,2.4453104970917687
../MuseScore/13/6150333.musicxml,1.954997738579828
../MuseScore/13/6065033.musicxml,1.9750889569336298
../MuseScore/13/164673.musicxml,2.790423372997745
../MuseScore/13/5742033.musicxml,1.2148327455604013
../MuseScore/13/6442933.musicxml,1.344155844155844
../MuseScore/13/6332353.musicxml,2.5613997652832605
../MuseScore/13/6249973.musicxml,1.8060318829434412
../MuseScore/13/5264933.musicxml,2.3537414965986394
../MuseScore/13/6434773.musicxml,2.7634876455696844
../MuseScore/13/5787633.musicxml,1.4572707145885344
../MuseScore/13/5969013.musicxml,2.7205221133799498
../MuseScore/13/6468953.musicxml,1.7441735489881272
../MuseScore/13/6279033.musicxml,1.678030303030303
../MuseScore/13/6281033.musicxml,2.6276352345154397
../MuseScore/8/6300688.musicxml,2.5831477708604904
../MuseScore/8/5962688.musicxml,1.9110996347522562
../MuseScore/8/6046468.musicxml,1.5158377646374759
../MuseScore/8/6045968.musicxml,1.8865985770893485
../MuseScore/8/6369988.musicxml,1.6793769751693013
../MuseScore/8/5948268.musicxml,4.215550344711081
../MuseScore/8/5069788.musicxml,1.602225425876621
../MuseScore/8/5487088.musicxml,2.270950751705479
../MuseScore/8/6270668.musicxml,2.4235165578163973
../MuseScore/8/6034528.musicxml,3.466666666666667
../MuseScore/8/117888.musicxml,1.4988699678978659
../MuseScore/8/5507408.musicxml,2.629593339402315
../MuseScore/8/5663688.musicxml,1.602225425876621
../MuseScore/8/5365288.musicxml,2.7481812614584564
../MuseScore/8/4883688.musicxml,3.827898500397438
../MuseScore/8/6230588.musicxml,2.041597302559183
../MuseScore/8/6154808.musicxml,0.6776315789473685
../MuseScore/8/5989028.musicxml,2.644266199519959
../MuseScore/8/5857628.musicxml,2.573630846737344
../MuseScore/8/6385908.musicxml,2.510204379095719
../MuseScore/8/5633708.musicxml,2.360787094223992
../MuseScore/8/5374968.musicxml,1.7565116502867335
../MuseScore/8/6249088.musicxml,2.574919683408794
../MuseScore/8/6390568.musicxml,0.8150470219435737
../MuseScore/8/5489468.musicxml,2.0712865078300844
../MuseScore/1/3691321.musicxml,3.2271366810774857
../MuseScore/1/5955661.musicxml,2.461628928946051
../MuseScore/1/4115921.musicxml,1.547243787970276
../MuseScore/1/1762141.musicxml,3.3204771318810327
../MuseScore/1/712341.musicxml,1.7082130855474031
../MuseScore/1/2415901.musicxml,3.921171327546279
../MuseScore/1/5446261.musicxml,2.608814950296715
../MuseScore/1/5872761.musicxml,2.2677167882773146
../MuseScore/1/3890481.musicxml,0.9398971331260519
../MuseScore/1/5995241.musicxml,1.201035847959829
../MuseScore/1/2060941.musicxml,1.6488948747880747
../MuseScore/1/6261741.musicxml,2.7088810793678935
../MuseScore/1/5286801.musicxml,1.6472671037389985
../MuseScore/1/1988921.musicxml,2.7424819922243486
../MuseScore/1/6377941.musicxml,2.963157324477346
../MuseScore/1/6193681.musicxml,3.9265831881346775
../MuseScore/1/1060041.musicxml,2.0006711095669676
../MuseScore/1/5868241.musicxml,2.2004818299393905
../MuseScore/1/6112941.musicxml,3.443849052923976
../MuseScore/1/1609801.musicxml,1.7148072431517996
../MuseScore/1/4941561.musicxml,2.643079729794029
../MuseScore/1/6115101.musicxml,1.4088596907357234
../MuseScore/1/661301.musicxml,2.741600479772534
../MuseScore/1/2299621.musicxml,1.9214540987024844
../MuseScore/1/2464681.musicxml,3.1459703947368407
../MuseScore/1/80521.musicxml,4.159430922074095
../MuseScore/1/2471141.musicxml,2.9393942040283534
../MuseScore/1/4689281.musicxml,1.8619246218556897
../MuseScore/1/162341.musicxml,9.679664501097982
../MuseScore/1/1718181.musicxml,1.4557971014492752
../MuseScore/1/5046681.musicxml,3.647252854019918
../MuseScore/1/5894421.musicxml,1.0896672396856582
../MuseScore/1/5992441.musicxml,1.527720444763941
../MuseScore/1/5176901.musicxml,1.6413570848983217
../MuseScore/1/4296921.musicxml,2.8959379841789
../MuseScore/1/6287861.musicxml,3.971465096105554
../MuseScore/1/721281.musicxml,6.063018537483116
../MuseScore/1/6109781.musicxml,2.969193799248008
../MuseScore/1/72961.musicxml,3.056381297885216
../MuseScore/1/1993341.musicxml,1.602225425876621
../MuseScore/1/1407541.musicxml,1.271931978635889
../MuseScore/1/4065921.musicxml,3.9930091269731145
../MuseScore/1/2396261.musicxml,1.5599008397529763
../MuseScore/1/1864481.musicxml,2.989500009203038
../MuseScore/1/4353041.musicxml,3.6913081653802875
../MuseScore/1/6294661.musicxml,2.9727876252533454
../MuseScore/1/2019841.musicxml,3.1333473447947005
../MuseScore/1/426541.musicxml,1.478381392180801
../MuseScore/1/2845321.musicxml,3.6132748456803947
../MuseScore/1/6193221.musicxml,3.098274632199008
../MuseScore/1/1482661.musicxml,3.9705002868989983
../MuseScore/1/1926281.musicxml,1.5267477203647417
../MuseScore/1/5036661.musicxml,3.4191789135042914
../MuseScore/1/5447521.musicxml,1.6740115070575436
../MuseScore/1/1403641.musicxml,2.7067297747818997
../MuseScore/1/5101961.musicxml,4.021008403361347
../MuseScore/1/3316481.musicxml,2.1023317867232736
../MuseScore/1/4249661.musicxml,1.6446461042897003
../MuseScore/1/543241.musicxml,1.6084862503514068
../MuseScore/1/4860321.musicxml,2.521263683342625
../MuseScore/1/3316181.musicxml,1.953047092101281
../MuseScore/1/1579381.musicxml,1.6234160669030482
../MuseScore/1/269741.musicxml,2.7685707309711627
../MuseScore/1/4166881.musicxml,1.8589358735851587
../MuseScore/17/185977.musicxml,1.4262073983166648
../MuseScore/17/6268277.musicxml,2.7924736081880845
../MuseScore/17/6329937.musicxml,2.9727876252533454
../MuseScore/17/106557.musicxml,2.342682193428462
../MuseScore/17/56997.musicxml,1.6488220097041433
../MuseScore/17/6255537.musicxml,1.8364927166485896
../MuseScore/17/6153117.musicxml,1.7625735054427323
../MuseScore/17/5912677.musicxml,2.1687236738519187
../MuseScore/17/6139317.musicxml,2.7996514855428423
../MuseScore/17/5933337.musicxml,2.4178301296849947
../MuseScore/17/4791177.musicxml,1.5646202029758227
../MuseScore/17/5673157.musicxml,1.641684384597211
../MuseScore/17/5172997.musicxml,1.3380788177339902
../MuseScore/17/6115997.musicxml,3.0220939851082766
../MuseScore/17/4979157.musicxml,0.6346153846153846
../MuseScore/17/6088077.musicxml,0.7472074468085106
../MuseScore/17/6238597.musicxml,3.5913623880059355
../MuseScore/17/6274437.musicxml,0.13705357142857144
../MuseScore/17/6327077.musicxml,8.152466355346371
../MuseScore/17/5630737.musicxml,3.1343011560448866
../MuseScore/17/6104477.musicxml,3.9497024299791725
../MuseScore/17/4905817.musicxml,1.518897108086275
../MuseScore/17/5338297.musicxml,2.9727876252533454
../MuseScore/17/5972097.musicxml,0.4443247126436782
../MuseScore/19/6028499.musicxml,0.8278145695364236
../MuseScore/19/5926139.musicxml,1.3418803418803418
../MuseScore/19/6130299.musicxml,5.8991005944434
../MuseScore/19/5205239.musicxml,1.144830825319012
../MuseScore/19/5907699.musicxml,2.5458576899818586
../MuseScore/19/5108619.musicxml,3.1664788870383074
../MuseScore/19/6060359.musicxml,1.5987117282917853
../MuseScore/19/5995899.musicxml,2.161383353354906
../MuseScore/19/6045039.musicxml,0.3333333333333333
../MuseScore/19/5570919.musicxml,2.5613997652832605
../MuseScore/19/5779899.musicxml,1.4549499443826472
../MuseScore/19/4898299.musicxml,1.897719328252804
../MuseScore/19/6295139.musicxml,2.379990748598536
../MuseScore/19/6385919.musicxml,16.0
../MuseScore/19/5644639.musicxml,3.863744484802967
../MuseScore/19/5135659.musicxml,2.993371953286291
../MuseScore/19/5839339.musicxml,3.983376640751898
../MuseScore/19/6194999.musicxml,1.3488764980389933
../MuseScore/19/5948279.musicxml,1.5825307358680392
../MuseScore/19/5194079.musicxml,3.953510153092052
../MuseScore/19/4850059.musicxml,2.5160685975877968
../MuseScore/19/5379519.musicxml,3.971960710352801
../MuseScore/19/117979.musicxml,1.765426491159006
../MuseScore/19/5042039.musicxml,2.00997375328084
../MuseScore/19/132879.musicxml,2.8894860829549343
../MuseScore/19/6293399.musicxml,1.6002599990330053
../MuseScore/12/5031072.musicxml,2.1576613504854034
../MuseScore/12/6011532.musicxml,1.9050511508951407
../MuseScore/12/5952612.musicxml,1.6438860813299958
../MuseScore/12/5512312.musicxml,2.9727876252533454
../MuseScore/12/6278672.musicxml,1.8904663793677992
../MuseScore/12/4799032.musicxml,0.984375
../MuseScore/12/6062052.musicxml,1.7012993927097062
../MuseScore/12/4991812.musicxml,3.4612007342086963
../MuseScore/12/5398352.musicxml,1.3074900929885782
../MuseScore/12/5974592.musicxml,2.8604691044407735
../MuseScore/12/6297392.musicxml,2.7015665300703944
../MuseScore/12/5880252.musicxml,3.1346288853396977
../MuseScore/12/5779292.musicxml,2.827476009893803
../MuseScore/12/4992932.musicxml,1.6246665847323447
../MuseScore/12/55352.musicxml,1.6793769751693013
../MuseScore/12/5946752.musicxml,1.326978818283166
../MuseScore/12/5425892.musicxml,2.592573947642273
../MuseScore/12/4826232.musicxml,2.730078502139323
../MuseScore/12/5919972.musicxml,1.6683464417084037
../MuseScore/12/119092.musicxml,2.3482371222613194
../MuseScore/12/5995832.musicxml,2.2076844212042785
../MuseScore/12/5300992.musicxml,5.7102956307016886
../MuseScore/12/6442412.musicxml,2.798470563797725
../MuseScore/9/5456369.musicxml,4.811996558663754
../MuseScore/9/5118109.musicxml,1.9103716391770436
../MuseScore/9/5480069.musicxml,1.2091011935504543
../MuseScore/9/5442089.musicxml,3.9274921488226666
../MuseScore/9/6210069.musicxml,0.7155425219941349
../MuseScore/9/6245009.musicxml,0.8730260189502181
../MuseScore/9/4899149.musicxml,2.262986448037075
../MuseScore/9/5944569.musicxml,1.2284100080710245
../MuseScore/9/109789.musicxml,8.264516761971699
../MuseScore/9/6255669.musicxml,1.6152065370549424
../MuseScore/9/5816849.musicxml,1.644059795436664
../MuseScore/9/6355069.musicxml,1.6041481939555244
../MuseScore/9/6297029.musicxml,2.0541085069423115
../MuseScore/9/6291529.musicxml,3.657475078096577
../MuseScore/9/97589.musicxml,2.9950166112956813
../MuseScore/9/6377529.musicxml,44.162317214183595
../MuseScore/9/5288989.musicxml,2.2765850781480386
../MuseScore/9/5446849.musicxml,2.2826256429542395
../MuseScore/9/6393069.musicxml,2.9424640400250173
../MuseScore/9/6225109.musicxml,1.7352851552685693
../MuseScore/5/5731025.musicxml,2.199736469497808
../MuseScore/5/5773345.musicxml,3.907981312441685
